0	73.311998	90.426356	81.124279	
1	73.341883	92.335023	81.188440	
2	73.726030	91.635390	81.095267	
3	73.786002	90.770784	81.057337	
4	73.191375	90.218271	81.327617	
5	74.286985	90.439817	81.354088	
6	73.313424	90.110389	81.480887	
7	73.816484	91.891794	81.861726	
8	73.962375	92.638501	81.977194	
9	74.166610	91.556714	82.218092	
10	74.552152	92.278821	81.980205	
11	73.088413	92.073252	82.055542	
12	73.902884	91.776585	82.339493	
13	73.219347	91.583135	82.335395	
14	74.655175	92.791904	82.339071	
15	73.939880	91.875422	82.303392	
16	73.939880	91.379985	82.236599	
17	73.754125	91.423342	82.211088	
18	73.120040	92.705697	82.288374	
19	72.840532	91.184239	82.262262	
20	73.961754	93.434371	82.296748	
21	74.882800	93.598034	82.857406	
22	74.213488	93.393654	82.781439	
23	74.751013	93.524806	82.736451	
24	75.169114	92.907157	82.771278	
25	75.715842	92.589040	83.012954	
26	74.203293	93.018285	82.937219	
27	73.834770	94.030434	83.152844	
28	74.522927	94.217876	83.457350	
29	75.245536	95.242048	83.457364	
30	74.142988	95.062670	83.535053	
31	74.176762	94.555845	83.796247	
32	75.851497	94.737477	83.905148	
33	75.905915	94.174400	83.899184	
34	75.843016	93.497287	83.595671	
35	75.626911	93.497287	83.725452	
36	75.376919	93.629299	83.888834	
37	75.199316	94.056559	83.738879	
38	75.943987	94.230008	83.629908	
39	76.117074	94.005686	83.513870	
40	76.570358	93.999789	83.735548	
41	75.531021	94.167839	83.639337	
42	75.549358	92.634546	83.525288	
43	77.275924	93.113178	83.675515	
44	77.240704	91.520094	83.878477	
45	76.256408	91.718371	83.854227	
46	76.767632	91.718371	84.068153	
47	76.803735	91.896209	84.243030	
48	76.174756	91.780925	84.102813	
49	76.170676	90.920935	83.918918	
50	76.482119	91.195885	84.035263	
51	76.318126	92.061598	84.517246	
52	76.318126	92.079859	84.640194	
53	77.202810	92.079859	84.788702	
54	77.805587	93.486914	84.962934	
55	77.340499	92.708717	85.000508	
56	77.489901	92.705064	85.308942	
57	77.307213	92.574977	85.509374	
58	77.124573	93.616970	85.692845	
59	77.230579	93.053707	85.878947	
60	77.270662	91.679910	85.783017	
61	77.817755	92.461802	85.853993	
62	77.409888	92.451618	85.891417	
63	78.297452	93.068184	85.807476	
64	77.887606	94.272788	85.768992	
65	78.389534	94.488450	85.951888	
66	78.000381	94.939858	85.978769	
67	78.278975	94.690933	86.100014	
68	78.232578	94.690933	86.216106	
69	78.389721	95.373921	86.460625	
70	78.518365	95.373921	86.296857	
71	78.947278	94.628858	86.430713	
72	78.869649	94.959566	86.081464	
73	78.789687	95.398282	86.229180	
74	78.661398	93.978842	86.020000	
75	78.978205	94.111948	85.791764	
76	79.032570	93.997267	85.749690	
77	79.317746	93.753625	85.623225	
78	79.454309	93.985706	85.951070	
79	79.483943	94.504090	86.212709	
80	78.912775	93.953831	86.213895	
81	78.542650	94.704756	86.488415	
82	78.978209	95.064048	86.595214	
83	79.364604	94.361933	86.680683	
84	78.396347	94.079389	86.408116	
85	79.395306	94.661521	86.586505	
86	78.161169	94.530316	86.801774	
87	78.209900	94.517806	86.975780	
88	79.650746	94.237752	87.055245	
89	79.206543	94.897363	87.164592	
90	78.211205	94.551270	86.920831	
91	78.641698	95.290910	87.016372	
92	78.369816	94.959476	87.174901	
93	79.008365	95.233563	87.343048	
94	79.294356	95.053839	87.508035	
95	79.093142	95.691209	87.757414	
96	79.554676	95.123904	87.569160	
97	80.200195	96.564829	87.590977	
98	80.694149	96.564829	87.364729	
99	79.267697	97.455808	87.308911	
100	79.413648	97.096626	87.422827	
101	78.881898	98.163033	87.535773	
102	79.796233	95.846349	87.222692	
103	79.936822	96.031377	87.141001	
104	79.028205	96.526629	86.957394	
105	79.944633	95.154875	87.016086	
106	79.181991	93.895808	86.860830	
107	78.892477	94.944752	86.930755	
108	79.822627	95.324154	87.216717	
109	78.389230	94.947397	87.356221	
110	78.964819	95.069584	87.631139	
111	79.109221	95.170177	87.626226	
112	79.108874	95.997900	87.502088	
113	79.428644	95.648127	87.498303	
114	79.215876	96.758112	87.781026	
115	79.901290	96.983853	87.915585	
116	78.891929	96.334366	88.042394	
117	79.492588	96.995716	88.341301	
118	80.378188	96.760329	88.204198	
119	79.911600	96.760329	88.274889	
120	79.512325	96.814875	88.317838	
121	79.852172	97.072194	88.145955	
122	79.672010	96.631960	88.169648	
123	80.165398	96.808391	88.104888	
124	80.456350	96.626872	87.857990	
125	80.291692	97.593220	88.185162	
126	80.122971	98.103476	88.109227	
127	80.347427	97.429276	88.329486	
128	81.386983	96.871554	88.247425	
129	80.828569	96.634863	88.357826	
130	80.790343	96.653004	88.649360	
131	80.354116	97.129569	88.453723	
132	79.943352	96.982305	88.510197	
133	79.780213	97.110077	88.629594	
134	80.738996	97.319773	89.178036	
135	80.971855	96.719439	89.179435	
136	81.006237	96.192037	89.359974	
137	82.277015	96.230941	89.302153	
