0	2.751538	3.900150	3.193764	
1	2.761108	3.998919	3.202797	
2	2.747838	3.883175	3.203309	
3	2.726132	3.957235	3.203895	
4	2.760875	4.020858	3.205242	
5	2.732899	3.985587	3.208251	
6	2.734660	3.973245	3.207294	
7	2.756505	3.944544	3.209494	
8	2.773705	4.059289	3.206663	
9	2.774712	3.949605	3.205386	
10	2.757501	3.990049	3.212226	
11	2.751967	4.002669	3.211177	
12	2.748530	3.899086	3.215120	
13	2.754267	3.969900	3.211860	
14	2.747276	3.986294	3.212869	
15	2.746082	4.021939	3.212666	
16	2.764849	3.932222	3.214868	
17	2.766960	3.974036	3.219615	
18	2.740638	4.101711	3.219195	
19	2.783502	4.051539	3.219569	
20	2.763243	4.057018	3.217209	
21	2.751384	4.024233	3.216194	
22	2.732193	4.012612	3.213371	
23	2.768986	4.024668	3.214448	
24	2.755069	3.967170	3.213709	
25	2.746249	3.960538	3.214879	
26	2.733332	3.925092	3.215001	
27	2.772357	3.925461	3.213138	
28	2.760694	4.005063	3.213485	
29	2.753714	3.925706	3.218390	
30	2.760119	4.089079	3.216502	
31	2.764572	4.018376	3.220644	
32	2.786234	4.018289	3.220138	
33	2.768579	3.973341	3.220032	
34	2.777633	3.992373	3.223327	
35	2.763865	3.953326	3.218487	
36	2.753151	4.007389	3.223540	
37	2.775757	4.032337	3.225758	
38	2.739097	3.998864	3.219021	
39	2.777324	4.025057	3.222704	
40	2.749519	4.054906	3.226502	
41	2.745352	4.140845	3.223987	
42	2.725294	4.046021	3.226251	
43	2.772812	4.207109	3.229806	
44	2.782337	4.064095	3.229424	
45	2.776761	4.037886	3.226395	
46	2.763838	4.114927	3.225731	
47	2.761937	4.089159	3.225746	
48	2.758727	4.017178	3.228532	
49	2.753377	4.022698	3.225326	
50	2.768787	4.096901	3.222968	
51	2.752689	4.114673	3.227159	
52	2.753019	3.966937	3.231028	
53	2.748296	4.088677	3.230483	
54	2.777339	4.071982	3.232781	
55	2.767064	4.059923	3.232457	
56	2.780229	4.022416	3.233101	
57	2.762259	3.961854	3.234929	
58	2.750797	4.089361	3.240291	
59	2.785184	4.026983	3.241552	
60	2.764806	4.012041	3.235341	
61	2.758330	4.000165	3.236393	
62	2.755740	3.998487	3.235186	
63	2.755812	4.033094	3.239243	
64	2.748473	4.117662	3.237218	
65	2.771662	3.947497	3.237731	
66	2.784396	3.997018	3.236805	
67	2.801132	4.022780	3.238437	
68	2.787397	4.004656	3.236588	
69	2.775159	4.082926	3.234696	
70	2.763964	3.961876	3.238274	
71	2.741470	4.033699	3.238392	
72	2.770057	4.144513	3.244501	
73	2.746438	3.992873	3.238690	
74	2.763592	4.043948	3.243542	
75	2.766713	4.022952	3.242539	
76	2.761687	4.028258	3.240893	
77	2.766674	4.061205	3.244250	
78	2.798030	4.111779	3.243590	
79	2.774536	4.176659	3.244948	
80	2.751281	4.178659	3.244988	
81	2.770843	4.138364	3.246928	
82	2.756573	4.191189	3.255599	
83	2.754250	4.137162	3.245942	
84	2.764075	4.079360	3.242922	
85	2.781525	4.058667	3.247978	
86	2.777063	4.079611	3.248609	
87	2.775908	4.021671	3.245249	
88	2.759177	4.111309	3.246872	
89	2.763052	4.034517	3.248224	
90	2.778233	4.006194	3.249761	
91	2.781375	4.138400	3.253835	
92	2.758071	4.047517	3.253371	
93	2.775597	3.990126	3.249894	
94	2.767779	4.004554	3.247797	
95	2.780316	4.057897	3.240534	
96	2.764936	4.043772	3.242751	
97	2.784401	4.152596	3.243375	
98	2.774449	4.102278	3.241682	
99	2.768319	4.025898	3.240519	
100	2.765837	4.065694	3.244088	
101	2.781631	4.029117	3.243236	
102	2.782019	4.060156	3.240750	
103	2.752838	3.959603	3.241329	
104	2.771662	4.030212	3.241761	
